0;-1;0;24;4;2;-2;-1;0;1;-4;-21;1;2;1;1;-2;-3;9;3;-12;-8;-3;-3;-1;-2;9;4;-3;1;1;0;1;2;-14;-9;-10;0;0;1;-1;0;1;3;3;-4;-2;-2;0;0;5;44;24;14;4;-1;-3;-5;0;-7;-5;-1;-4;-2;2
-4;-1;27;13;5;1;2;-32;-6;-5;-8;-23;-11;-5;-5;32;2;2;-1;-2;2;0;2;-16;2;3;1;-5;-5;-4;1;10;1;-5;-22;0;7;2;3;32;-2;0;7;2;-1;-1;-1;-25;-3;-1;26;16;-5;-6;-5;-5;-1;-1;-10;-4;-3;9;0;-12;2
-2;0;0;11;-3;-3;-2;2;-2;-4;-12;-31;-4;1;4;3;-3;-4;-11;-8;-12;-5;-5;-1;-1;0;2;-8;3;2;0;-5;-1;-1;15;32;6;-2;-3;4;-2;-4;-14;-48;-12;-5;-2;-2;-1;-2;-1;3;-1;-1;0;-22;3;1;-21;-7;-5;-1;0;19;2
-2;0;24;25;-1;-1;0;6;-2;0;1;-11;9;1;-1;-8;-1;-1;7;-6;7;2;-1;1;-3;-3;1;15;8;1;-1;-18;-1;-1;-25;-11;1;1;-2;22;-1;0;25;28;0;-1;7;-4;-1;1;-8;-16;-1;-4;-4;-4;0;0;16;13;1;-2;-2;3;2
-3;-2;-8;-9;-10;-7;0;-2;-2;0;7;-1;9;7;-1;-5;-1;-1;-22;-4;3;-1;2;6;5;2;7;14;-6;-6;-1;19;-3;-3;-2;-17;-8;-2;-4;-15;-1;0;-1;2;-4;-3;-1;4;-1;-4;-8;-5;-2;-3;-2;-8;-2;0;10;0;4;1;-3;-5;2
-2;1;10;14;2;2;-2;1;2;0;-8;-11;1;-3;4;0;2;-1;-17;-10;-5;-5;-1;-2;-1;-1;-10;-34;1;0;-2;-3;-2;-1;32;49;4;0;-2;-2;0;0;-2;-20;-11;-5;-5;1;-1;-4;-2;5;3;2;1;-2;-4;1;-4;4;-8;-7;-3;-4;2
-3;-1;2;8;3;-4;-5;0;0;0;-4;-18;-4;-3;1;0;0;0;4;-1;4;2;-3;2;-2;-5;-11;-22;-11;-4;-4;-8;1;1;2;16;4;1;3;7;-4;-5;-23;-12;-3;0;-1;-6;-1;1;42;36;4;-1;-2;7;0;-1;-16;-22;-5;-1;1;-3;2
-1;-2;-7;-2;-9;-5;0;-6;1;2;1;11;3;1;-1;5;-2;-1;-7;-5;-4;-2;-2;-10;-2;-2;7;1;7;3;-1;-7;-3;-4;-17;-27;-1;0;1;3;-1;2;28;28;-5;-4;-4;-9;1;-1;-11;-10;1;2;3;10;0;-1;-11;-21;-8;1;-1;-6;2
-3;-3;11;12;-1;2;-3;3;4;3;30;17;7;1;2;16;-2;-4;-20;-20;1;-1;-2;-7;1;0;8;-4;-7;-4;-4;5;-1;-2;-2;3;2;-2;-3;-13;-3;-4;-3;17;2;3;-2;-3;-3;-3;-1;1;-11;-7;-5;6;0;0;12;31;10;1;3;-7;2
0;1;0;-5;4;3;-1;-3;-1;-1;-11;-9;2;-3;-2;0;-1;-1;-4;6;-5;0;0;-4;-1;-1;8;-4;1;2;1;13;-4;-2;1;-13;-3;-2;-2;-6;-2;-1;-4;13;-1;-1;0;-5;0;0;-12;-12;-5;0;0;4;-1;2;-1;-22;0;-3;-3;-17;2
2;0;11;14;-4;-3;-2;-3;0;1;3;-22;0;3;-1;0;-3;-1;12;22;-8;-6;-3;-2;-4;-2;0;-5;7;1;-1;3;-2;-2;-11;-32;-17;-5;0;-3;-1;0;-7;16;6;-1;-2;-4;-1;0;1;-4;-11;-6;0;1;-2;0;7;3;3;-2;-6;-27;2
-1;-1;29;21;7;0;-2;-5;-2;-3;-3;2;-3;-4;-3;-3;0;2;-5;6;-7;-5;-2;-2;0;-2;20;8;10;7;0;6;-1;-4;-24;-33;-14;-1;2;-3;-2;-2;-8;-12;5;0;-2;-26;-3;0;11;32;5;-1;1;31;1;-1;1;-1;-17;-4;1;3;2
-2;-5;-28;2;5;-3;-2;-5;1;-1;7;-16;3;3;2;5;-4;-2;9;24;1;-6;-5;-5;-2;-7;-33;-37;-9;-1;1;-3;-2;0;15;13;5;0;-2;-1;-2;0;6;15;-1;-1;-1;2;-1;-1;-8;-10;-11;-2;-2;-7;-2;-2;-8;14;17;0;-3;4;2
-1;1;5;-10;-7;-1;2;7;-2;-3;-14;4;5;-1;-1;-5;3;1;-6;-7;8;2;-1;2;-2;-3;-2;11;-8;-3;-4;-20;0;-1;-1;-34;-7;-2;0;33;0;-1;10;28;0;2;5;-6;0;-1;-7;-26;2;2;0;-6;-2;-2;-8;11;-1;-4;-3;1;2
-2;-3;-10;-22;2;0;-4;-7;-2;-2;6;34;1;-3;-4;-1;0;-2;-3;-17;0;3;4;-2;-3;-4;-50;-15;-6;-3;-1;-21;0;1;67;27;5;-2;-3;29;-3;-2;-11;26;-1;1;4;-11;0;2;17;13;-1;-3;-4;4;-2;-6;-34;-56;-9;-1;0;0;2
-2;-6;-1;-7;-3;-1;1;-3;-3;-2;-12;-6;-6;-3;-3;-15;-1;-3;-3;-29;-4;-1;0;1;-1;2;1;54;2;-1;0;11;2;-1;-7;-27;2;1;1;-7;-3;-3;-8;-14;5;-1;-3;-3;-1;-2;-7;3;4;2;1;3;0;0;18;25;-5;-3;0;-5;2
-2;-2;-2;10;-2;-4;1;-2;-1;1;2;-22;4;3;1;-3;0;-1;-8;-28;-9;-2;-2;1;-3;0;16;8;6;0;-1;2;-1;-2;3;1;-3;-2;-2;-2;-1;-5;-15;19;-5;-3;0;0;-1;0;18;9;4;0;-1;2;0;-1;-25;-55;-11;2;2;1;2
-1;-3;-33;-30;0;3;2;1;-1;1;36;33;4;2;0;-2;-5;-10;-22;-17;-11;-6;-4;-5;2;3;-9;-29;-10;-2;0;2;-3;-1;-5;-13;-2;1;-1;-3;-1;-3;-16;36;11;2;-1;-1;21;3;28;-1;-2;0;-1;-2;-21;-7;-13;-20;-11;-3;-1;-2;2
0;4;22;15;3;2;1;1;5;-6;22;32;2;-7;-7;-5;-12;-5;-33;-33;-14;-1;3;0;9;0;4;-6;-2;-3;-3;1;-3;-1;-16;-11;4;3;1;0;0;1;2;32;2;-2;-1;-1;10;3;25;29;-3;-4;-4;-5;-20;-1;-10;29;-3;-2;1;2;2
-26;-4;-11;-32;-6;-2;-1;-4;0;1;-6;-16;-6;-2;-1;-1;-5;-4;17;4;4;-1;-1;-1;-2;1;-14;-8;-2;3;0;1;15;2;11;23;-7;-2;-1;0;-6;-4;-10;-13;0;-1;-2;-3;0;-4;-16;9;-2;-2;-2;-1;-4;1;4;0;1;-3;0;-1;2
8;4;9;-11;9;4;0;0;-4;-2;6;7;-7;-4;-4;-4;3;-1;7;-5;-4;-3;0;-1;-7;-3;7;33;-2;-2;-1;-2;1;-2;-7;-28;6;0;0;0;4;-1;-16;-26;-2;3;0;2;-8;-6;2;6;1;-6;-6;-5;3;0;7;25;-4;-3;-1;-1;2
24;1;0;-10;-9;-1;-1;-1;-26;-3;6;10;5;-2;-2;-3;2;-3;-4;-6;-5;-2;-3;-2;1;-1;-16;-34;-4;0;-3;-1;-5;-2;24;44;-1;-4;0;-1;16;1;-5;-24;-5;0;-1;-1;-25;0;3;20;-5;-1;0;-1;-2;-3;-15;-11;-3;-1;-1;-3;2
-4;-1;-3;25;1;0;0;-1;2;-1;4;20;-3;-2;-1;0;1;2;5;-20;-10;-4;-2;-2;-3;-5;-3;9;4;4;-2;-1;-4;-1;-5;-32;-7;-4;-2;-2;-1;-3;-12;-13;-3;-1;-2;0;2;1;6;42;11;4;-1;-1;-3;-2;3;-11;-1;-4;-2;-3;2
6;1;7;28;12;-1;-3;-2;-5;0;-17;-9;1;-2;-3;0;5;1;25;9;-6;0;1;-1;-7;1;1;19;2;0;2;0;4;-3;-3;-26;-10;-3;-1;-1;-1;-2;-2;20;10;-1;-1;-1;-5;-3;-3;3;5;2;-2;-2;-3;-5;-6;6;3;0;-1;-2;2
3;-1;-13;-15;1;-3;-1;-1;-3;-3;-2;-14;0;1;0;1;0;-2;-3;-33;-9;-4;-2;0;-1;0;13;14;-3;-1;0;1;0;-5;-8;6;-3;-3;-2;0;0;0;-7;9;3;2;2;1;1;1;-24;-23;1;0;0;-2;-5;-1;38;9;-6;-4;-2;-6;2
-1;-2;-11;-25;-2;2;1;-1;1;0;8;2;2;1;1;-2;-7;-2;14;29;0;-3;-3;-3;15;3;-13;-58;-7;-3;-1;0;-32;-11;3;32;6;1;1;-2;3;0;-10;-17;-4;-3;0;-1;-9;-5;-20;-2;-3;-2;-3;-1;1;-3;16;-17;-4;-1;-1;-3;2
3;0;-14;23;4;0;-2;0;-1;3;16;29;10;3;0;1;-2;-5;-22;-44;-15;-7;-2;-3;0;-3;10;2;4;-2;-2;-1;2;0;-14;-7;-2;-1;-1;0;-6;-2;7;23;-1;-1;-3;-3;7;1;4;-5;2;-1;-1;1;0;-1;-15;-18;-2;2;3;2;2
3;1;9;-15;2;1;1;-2;-3;-1;-3;-17;-9;-6;-3;-1;-1;2;4;11;1;1;-1;-1;-1;-2;0;-1;2;2;-1;0;0;-1;-13;-37;-10;-3;-1;-2;2;-4;-8;1;-3;-3;-1;-3;-5;0;16;29;5;0;-1;-2;-3;1;-3;1;2;0;0;1;2
-3;-3;-12;8;-3;-4;-2;-2;-1;-5;-2;-1;-2;-1;-1;-3;4;2;10;-41;-8;-2;-2;1;-8;-5;-11;47;-2;-5;-4;-2;1;0;2;-6;-2;-2;-2;-2;1;1;-2;-22;-7;-2;0;2;-3;-3;1;-6;-11;-5;-2;-2;-1;-2;-6;-2;3;-2;-2;-4;2
5;3;-2;-3;4;1;0;-1;-6;-3;4;18;-1;-4;-3;-2;6;-1;-9;4;-2;2;0;-2;-10;-6;-31;-40;-3;-3;-2;-2;4;-1;36;46;-3;-2;0;-2;-2;-5;-33;-30;-2;0;-4;-1;4;2;27;24;4;2;2;-1;-1;0;-3;0;4;0;-1;-3;2
0;-1;-18;-1;1;3;0;2;1;-4;4;-8;-1;1;1;-2;27;-1;-16;0;-5;-4;-3;-2;-33;-4;18;-1;-3;-2;-1;0;3;0;-8;9;6;-1;0;-4;-6;-1;-16;-39;-8;-2;0;-2;1;-2;16;38;4;2;1;1;8;-1;-3;-4;-4;-3;-4;-2;2
1;2;-11;-9;-7;-3;0;-2;-4;0;16;-14;-1;2;-1;1;-1;-5;-19;-28;-9;-4;-2;0;-3;0;-21;-5;-1;0;0;0;5;1;22;20;-2;-3;-3;-2;-10;1;-2;-30;-7;-4;-3;-4;-4;-4;-19;3;5;-2;-1;-2;11;2;4;0;-8;0;1;1;2
2;0;17;9;10;1;-2;-2;-8;-1;6;-10;-6;-1;1;0;8;3;-3;15;-4;-3;-2;-1;-20;-9;1;-5;-4;-1;0;-2;-8;-2;-2;-20;2;2;-1;-3;3;-1;-20;3;-5;-5;-2;-1;9;-2;13;29;8;2;0;-1;-14;0;5;3;-1;-1;-1;-1;2
-4;0;6;19;12;1;-1;-1;7;2;-26;-29;-10;0;0;-2;-4;-3;5;3;2;1;1;-1;-3;-2;5;4;2;-2;1;-1;-6;-2;2;6;1;0;-1;-1;1;-3;-4;-11;-5;-5;-1;-4;4;0;-2;-3;-4;-1;1;1;-5;0;8;38;3;0;0;-1;2
-2;1;-25;-32;1;1;-1;0;7;-1;28;23;-7;-2;-1;-2;-6;-1;-1;16;2;-2;0;-2;-4;-3;2;-5;-2;-2;-2;-1;2;3;0;-7;-4;-2;-2;1;-3;-5;-20;-24;-7;-3;-1;-1;-4;-3;-11;-8;3;0;1;0;-3;-5;8;15;-4;-5;-5;-2;2
7;1;-3;-47;-3;0;2;-1;2;0;1;56;9;1;1;0;0;0;5;-19;-2;0;-3;0;-4;-3;-8;-8;1;-1;-3;-1;10;1;-13;24;6;-2;-3;-2;-5;5;16;-12;-3;1;0;-2;3;1;2;-3;-3;0;0;0;-7;-1;-13;-18;2;1;0;-1;2
-13;-5;-13;-15;-4;-3;-3;-3;1;-4;3;-3;-2;-2;0;-2;0;-2;-10;28;5;1;0;2;2;0;-7;-25;-3;0;1;-1;-6;-1;13;33;1;-3;-2;-2;0;-5;3;5;4;2;-2;0;5;2;-9;-8;-6;-4;0;-1;4;-2;-2;-8;4;3;4;1;2
-3;-1;2;1;4;1;-1;0;2;-3;-23;-22;0;0;-2;-2;6;1;1;-12;1;-4;-2;-3;-22;-5;23;31;9;2;0;-2;-1;-3;-2;-39;-9;-1;0;0;-4;-4;-2;34;5;-1;-1;0;5;6;-32;-9;-1;2;2;0;4;2;36;13;2;-1;-1;-1;2
-2;0;-18;-20;-5;0;1;2;3;4;15;-5;2;1;-2;-1;-5;-7;2;20;-12;-7;-6;-3;2;-1;6;15;2;0;-2;0;1;1;-20;7;7;1;0;-2;-2;-1;20;-2;-5;-1;-2;-2;-4;-2;-17;-25;-2;-2;-1;1;3;7;3;-3;0;-3;-4;-2;2
-5;-3;-10;-34;-2;-1;-2;-2;-5;-1;-13;20;4;1;1;1;8;-1;28;-8;-7;-4;0;-1;-5;-1;14;1;1;-3;-3;-3;2;-2;4;30;0;-3;-2;-2;-21;-9;-3;-3;-5;-1;-2;-3;4;0;-18;-8;-2;1;0;1;-12;-3;-6;-30;-6;-2;-2;-3;2
3;-1;-17;-59;-10;-2;0;0;-11;-5;-10;25;7;0;-3;-2;8;0;3;-17;5;1;0;-2;31;3;8;31;5;2;1;2;-53;-11;-6;-14;-5;-2;-1;-5;-8;-1;12;7;0;0;1;-2;6;2;-2;12;3;-2;-2;-4;-1;-3;-7;-3;0;-2;-2;0;2
2;-2;1;24;3;0;-2;-3;1;3;19;-13;-7;-6;-3;0;2;-6;-15;-37;-1;3;1;0;2;-1;0;19;5;2;0;-1;-4;2;-15;31;4;-2;-3;-3;-3;-1;15;-11;-2;1;1;2;4;-4;-1;-12;-5;-2;-2;-3;-4;10;3;7;2;0;-2;0;2
-13;-10;-10;-28;-5;-3;-4;-1;-5;0;-9;-14;3;2;0;0;0;-2;2;-9;-1;-2;-1;-1;11;5;9;-2;1;0;0;1;-2;-1;-9;36;3;-3;-2;0;-4;-1;17;9;-1;-1;1;-1;1;-2;-13;-40;-7;0;-2;-2;10;1;-8;-43;-3;-1;1;2;2
-6;-4;4;28;8;-1;-1;-1;6;-1;8;10;1;-2;-2;-1;1;-1;-4;-3;0;-3;-2;-1;-6;-1;-2;-18;-1;0;0;-1;4;2;-19;-47;-4;-2;-2;0;-4;-1;36;63;-1;-2;-1;-3;-2;-1;0;-4;-7;-3;-4;-1;0;-3;-3;8;2;-1;-1;1;2
-7;-2;12;51;-4;-2;-2;-2;-1;0;-20;-14;-2;-1;0;-2;-3;-1;26;9;-3;0;0;-1;-3;-1;5;25;-5;-1;0;0;0;-2;-27;-20;-4;-1;-1;-2;-3;-2;-4;-32;-9;-3;-2;-1;12;1;5;36;6;1;0;0;-21;-9;6;10;-4;-4;-1;-3;2
2;0;-24;-41;-5;-4;-4;-1;-10;-1;18;-3;-5;0;-1;-1;-5;-3;-6;-9;-4;0;-1;-2;6;-3;-20;-15;-2;-1;0;-2;-9;-1;17;41;10;0;-2;-2;9;-1;-19;-26;0;-1;-3;-2;-6;0;5;-4;-4;-4;-2;-2;1;-1;-16;-4;9;5;1;-1;2
-1;-2;-3;13;-4;-4;-1;-1;21;2;-16;-6;7;4;0;-1;-25;-3;26;28;-1;-4;-3;-1;5;0;-3;-18;-1;-2;-2;-1;-3;-2;-15;-24;-6;-1;-2;-2;4;2;1;10;5;2;1;2;4;-1;1;16;-3;-2;0;-2;0;-1;-14;-24;-4;-4;-4;1;2
2;-2;-1;-14;1;0;-1;-2;-1;-2;-17;-2;-4;-3;-2;-2;-3;0;20;-10;-5;-3;-2;-2;-1;-7;-17;-10;-5;-2;-2;-2;-1;1;4;23;4;-1;-1;-1;-2;-4;15;-4;-6;1;-1;0;-3;-1;1;13;-1;-3;-1;-2;0;2;-4;-11;3;1;3;0;2
-3;1;-12;-16;-1;0;-1;1;2;1;-2;-25;3;2;0;-4;-2;-4;1;28;-5;-5;-2;0;-4;2;-11;-12;-1;-1;-2;-1;1;0;7;7;3;1;-1;-3;0;-2;-7;-12;-7;-5;-3;1;-4;1;-4;-6;-1;-2;-1;3;-3;-3;-30;13;4;0;-3;-7;2
-4;-2;-6;-14;2;4;0;-2;0;2;27;58;8;0;1;-1;9;-2;-19;-80;-12;-1;-2;0;-2;-2;2;49;4;0;1;-27;-1;-1;4;-10;-1;-4;-2;30;-7;-5;-25;1;-3;-2;-2;-4;7;0;25;21;0;-1;1;-4;-4;-3;-10;-32;-9;-3;-2;1;2
-3;-2;-7;-13;2;-1;-2;-4;3;-1;-6;8;1;2;-4;-1;1;3;-4;-6;0;0;-1;1;-9;-6;9;-8;-1;0;-2;3;4;2;-19;5;2;2;1;-5;-8;-1;13;-6;-8;-1;-2;-1;10;-2;-28;-24;0;-1;0;-1;1;-1;-11;4;2;0;-4;-2;2
-1;-3;0;-2;-4;-4;0;-2;-3;-2;-5;-10;1;0;-1;-2;-2;-1;10;35;4;-4;-1;0;-1;-2;-4;-9;-10;-3;-3;-10;-1;-4;-20;9;0;-1;0;25;-3;-1;-3;-21;-2;1;2;-10;3;2;32;42;5;-1;-1;4;-3;-1;-4;2;-4;-2;-3;-7;2
-2;-1;14;17;-1;-1;-1;-3;0;-1;-3;-13;4;1;2;4;-4;0;1;-9;-2;-3;-3;-7;0;1;1;29;-2;-2;-1;4;-2;-1;-14;-46;-4;1;-1;0;1;0;32;28;-1;-1;-1;-2;-6;-9;-15;7;-1;-8;-8;-6;-4;-3;-7;29;-1;0;-1;0;2
2;-2;-8;9;3;-1;-4;-3;-8;-1;12;-22;-9;-4;-2;-1;5;1;-7;-4;1;-1;-1;0;-1;2;3;-2;-4;-3;-1;-3;1;0;-1;8;3;3;1;-1;-2;-4;-13;-36;-3;-2;0;-1;0;-3;16;21;5;-2;-4;-3;5;-2;-5;-28;-16;0;-1;-1;2
0;-3;22;29;-2;0;0;0;-3;-1;-16;-28;4;-1;-2;0;1;2;14;-4;-4;-2;3;-1;-13;-7;-12;1;3;2;2;-1;2;1;-3;-15;-7;-2;-3;0;-9;-4;-5;0;3;-4;-6;-4;7;-5;-13;11;-1;0;-1;-1;5;4;38;7;3;0;-2;-2;2
-6;-5;1;-32;-10;-7;-4;-7;-4;0;8;49;-2;-1;-2;-9;-2;-4;-7;-18;-4;-4;-4;4;-1;0;-5;18;8;-1;-2;-6;1;0;-13;-24;2;-1;-2;1;-1;0;11;-20;-5;-1;3;-5;2;-1;-20;-4;-4;-2;1;7;-5;-1;30;33;-3;-4;-4;-6;2
-1;-2;-6;-6;-3;-3;-2;-1;-1;-3;-23;-29;-2;0;0;-3;1;2;18;9;2;-1;3;3;0;0;-2;2;0;-2;-2;-2;-1;-2;4;17;1;-1;-1;0;-2;-1;-2;12;4;0;1;-2;-1;-1;-3;-33;-8;-2;0;-1;3;1;-3;21;2;-2;-4;-1;2
-13;-7;-19;-4;-3;-1;1;0;0;1;13;-5;-2;0;1;-1;-2;0;11;1;-1;-1;0;-1;6;1;3;6;-6;-5;-3;-2;3;-1;-6;3;4;-1;-3;-3;-4;-2;13;-13;-4;-3;1;1;1;-4;-15;6;-4;-1;0;-1;-3;-2;2;11;8;3;1;-1;2
0;-1;-21;17;2;-2;-2;-1;-1;-3;16;-10;-6;-3;-2;0;-3;-2;-13;-23;-6;-3;-1;-1;1;1;3;11;1;0;1;0;-3;-1;-4;-33;-7;-1;-2;0;-2;1;-23;-4;-4;-3;-3;-2;1;0;20;46;9;-2;-1;-1;3;-1;5;-2;-6;-5;-3;-3;2
-4;2;-1;-8;4;-2;-2;-1;5;1;8;16;3;4;2;1;0;-4;-12;-25;-7;-2;0;1;1;2;11;14;2;0;-2;0;-5;-3;-15;13;-3;-4;0;-3;0;1;-4;-24;-6;-4;1;-2;-2;-5;9;20;1;-1;-2;-2;-1;-3;-10;-27;-8;-2;-2;0;2
-4;-1;18;58;7;1;0;-1;1;0;-22;-13;-6;-1;1;0;-9;-3;11;-11;-3;-1;-3;-3;0;-1;-6;7;5;1;-1;0;5;3;14;1;0;-1;0;1;-3;-2;1;-8;-2;-5;-4;-2;-5;1;-2;-9;-2;-1;1;0;2;-3;-13;-16;-9;-4;-3;-3;2
1;-2;20;38;-4;-2;-1;0;-3;-1;0;0;2;1;1;0;-3;-3;-2;-16;-10;-5;-2;-3;-1;-1;2;34;3;1;1;-3;-2;-4;-13;-6;1;0;-1;-2;-2;0;-3;-3;1;0;-1;-1;21;1;11;11;-2;-1;-2;-2;-34;-7;-10;-28;-10;-2;-2;0;2
0;2;-9;-7;6;3;3;1;3;1;24;21;4;0;-2;-1;-9;0;-8;-5;-4;-1;-1;-1;6;-3;-3;-2;-10;-4;-2;-1;3;2;-4;2;4;0;-1;0;0;2;-3;-8;-3;1;1;0;-20;-7;3;16;2;0;-1;0;6;-2;0;4;0;0;-2;1;2
-3;-2;-3;-11;-5;1;1;-1;0;-1;-7;-8;-4;-3;-3;-3;1;1;-2;14;5;3;1;-1;-13;-3;-8;-19;-2;-3;-2;-3;14;-1;-1;5;-2;1;1;3;-3;0;-7;-15;-2;-3;-2;-2;-1;2;7;-3;0;-1;-1;-1;-1;-4;-4;-12;-4;0;1;-2;2
-2;3;23;5;-3;0;1;2;1;-3;-6;8;-1;0;-3;-3;6;-2;-10;-19;-5;-3;-2;-2;-16;-7;-5;-29;-6;-2;-2;-1;-1;-1;-3;21;-1;-2;0;-2;-16;1;9;3;0;1;-1;-2;14;0;-6;10;5;1;-1;1;-2;-2;-5;5;-2;-1;-2;0;2
5;2;16;20;-2;-1;0;-2;-3;-2;-7;-13;-1;-1;-3;1;-3;-1;5;11;0;-3;-3;-1;-7;-2;-35;-22;-2;-1;-1;-1;2;2;12;-11;3;3;1;1;-1;2;26;42;2;0;-1;-1;21;0;-4;-3;-1;1;1;0;-31;-4;11;10;1;-3;-5;-3;2
1;-3;-21;-16;0;1;0;-2;1;-3;7;-5;-3;-2;-2;-3;0;-1;-10;-18;-2;0;1;0;-2;-1;-15;4;4;0;-1;-2;-1;-1;28;23;-5;-4;-1;-2;2;-2;-11;-8;1;-6;-3;-2;-3;0;-20;-20;0;-1;0;-2;-8;-5;17;34;7;-3;-2;-3;2
4;1;4;22;-1;-1;-3;-3;-4;-6;-15;18;4;0;1;-2;1;-1;19;-7;1;1;-1;-2;-2;-1;-5;20;0;-1;0;1;-4;-4;-4;-11;6;-1;-2;-3;2;1;-5;-21;-8;-2;-3;-2;3;1;-1;-2;3;3;-1;1;-5;-4;2;-1;-2;-4;-3;-3;2
-7;-2;5;-6;-5;-2;0;-1;5;1;6;-2;-3;-1;-2;2;-2;2;-8;-5;4;1;0;-2;0;-3;9;23;1;-3;-2;-2;-7;-4;-4;22;6;3;-1;0;0;-1;7;-24;-7;-4;-4;-3;7;2;15;46;-2;-2;-3;-4;-18;-11;-12;-38;-4;2;0;3;2
2;-2;-2;-14;0;3;1;1;1;0;-16;-28;-7;-1;1;0;-5;-1;25;40;4;0;-2;-2;-4;-6;-24;-22;-1;-2;-2;-3;-3;-4;-10;-9;-2;-3;-3;-2;-1;3;11;25;0;-3;-3;-1;1;-3;-18;-37;-9;-3;-3;0;-2;5;-3;18;-2;-3;0;-2;2
1;-2;-13;-8;-2;-2;0;0;4;1;2;3;2;0;0;0;-5;-1;7;3;-6;-3;-1;1;0;-1;-6;-19;1;-3;-4;-1;0;-1;4;24;1;2;1;-1;-2;-3;5;-5;0;-1;-2;-1;17;1;-28;-15;-2;-1;1;-1;-28;-5;1;-25;-7;-1;-1;-1;2
7;-5;-7;-4;-4;-1;-1;-1;-5;7;6;-3;-6;0;0;-1;-8;-1;10;21;4;-1;-1;-3;7;0;-5;-19;-4;-3;1;-1;-8;-7;-11;-36;-6;-3;-5;-4;-2;-3;-1;3;0;0;0;0;-2;-4;-1;19;10;1;0;-1;11;2;-6;8;-1;0;0;-1;2
-5;-2;7;5;3;1;-1;-2;-2;-4;-23;-19;-5;-2;-2;0;8;1;23;26;4;1;-1;-1;0;1;6;-12;1;-2;-1;-2;15;-1;-16;5;-12;-4;-3;0;-34;-12;-4;23;3;-1;-2;-3;11;5;4;3;-1;1;2;1;-5;-4;12;1;2;-1;-3;-1;2
-3;0;-10;-3;-2;-3;-3;-3;-2;-2;-2;-1;1;0;-1;0;-6;-3;-7;-3;-4;-2;-2;0;5;0;-6;22;-2;0;0;0;4;2;18;-28;-5;-3;-3;-2;-4;-2;-7;-6;1;0;-2;-1;-3;1;7;4;0;-2;-1;-1;2;-2;-6;-2;-2;-1;-2;-2;2
