3;-2;1;8;1;2;-1;0;-3;1;-1;9;7;-2;1;-2;-3;-4;-14;-4;7;-2;1;-2;2;3;18;7;0;1;-4;0;-2;-4;-24;-15;-5;1;-3;-2;-4;-1;-4;19;13;-2;1;-4;-2;-4;21;-3;-8;-1;1;-2;0;0;-1;-5;5;-2;-3;-1;4
-1;9;21;15;12;1;-2;-2;-4;0;15;-2;-30;-5;1;-4;-8;-9;-20;-18;16;2;0;-4;7;0;-23;1;-14;-1;-2;-12;5;-2;6;11;13;3;3;28;-1;2;20;-4;-23;-10;-2;-5;2;-3;15;6;-2;0;-1;4;-4;-4;-25;3;4;1;-2;-3;4
-2;-5;-23;-35;-43;-7;-4;0;0;0;17;13;14;2;0;2;-2;0;13;12;-16;-6;-1;-7;-1;-2;-19;-3;6;-1;-2;-3;-1;-6;7;13;17;0;-3;-1;0;3;-6;-1;-4;-1;-1;3;-1;0;-3;5;1;0;-2;-5;1;0;-10;-29;-3;-3;-3;-1;4
-3;3;30;6;-11;-6;-3;-3;1;-2;-12;-3;9;2;1;1;1;3;-9;4;-13;-3;-1;0;-3;-8;-29;7;7;-2;0;0;-1;3;27;-15;5;0;0;-3;-1;0;-1;20;11;3;0;1;-7;-5;8;-32;-21;-5;-2;-1;0;1;-5;26;13;3;0;-4;4
-3;-2;-9;0;-4;0;1;-3;-1;-4;-20;10;18;3;1;0;-3;-1;2;-31;-37;-3;1;-3;-9;0;3;6;26;0;-5;-15;8;0;-10;-8;-16;-2;0;10;-1;-1;-8;-19;4;2;0;4;-1;0;18;18;8;-2;0;0;-3;-1;2;1;-5;-1;1;2;4
-1;0;-11;-12;-5;-2;-6;-1;-5;1;17;-9;-10;-4;-3;-6;-2;-5;-14;2;-1;0;-1;0;0;1;-6;-12;2;1;0;2;-2;-1;15;19;10;0;0;-3;-1;-3;-13;2;-4;-1;0;0;0;-2;-4;-17;7;-6;-4;1;1;1;0;-4;-25;-1;-2;1;4
-1;1;-18;9;9;-1;-1;-1;3;2;-2;1;4;1;-2;0;-2;2;14;-7;-13;-4;1;1;-1;-8;-27;9;5;6;2;1;-5;-1;19;-19;-6;-5;-3;-4;3;5;-4;-6;-4;-5;-1;1;-2;-2;-4;7;-5;1;-2;0;-3;-1;0;-1;6;0;0;-4;4
-1;-2;6;-17;-1;1;1;-6;-1;0;3;0;-23;-8;-3;1;0;1;17;14;23;1;1;-3;-1;-1;0;-7;-17;-3;-3;2;-3;-4;-9;0;-5;-1;-1;-2;-3;0;-4;5;6;0;-2;-4;0;-4;-13;-10;-7;-3;0;1;1;1;11;7;11;2;0;1;4
0;0;5;0;3;-4;-3;-4;-2;-3;-4;-2;-1;2;-2;-19;7;-2;-7;-6;-2;-2;0;27;-2;-1;-3;3;-5;-4;-2;-3;2;-6;-24;-19;5;3;2;1;-5;5;14;-4;-24;-11;-6;-4;-4;-2;-11;-12;5;4;1;-10;0;-2;-1;-18;-1;-2;-3;0;4
0;-3;4;1;0;1;-1;0;-2;-1;9;-5;9;0;1;2;-3;-6;-12;-6;27;6;0;-4;1;5;0;-4;-50;-11;-5;0;0;-1;-3;-8;-3;1;0;1;-3;-2;-3;-1;15;0;1;-1;-2;1;-6;-5;-22;-8;-4;-3;-1;-7;0;5;11;1;-2;0;4
1;4;2;-2;3;1;0;0;-1;-3;-10;-14;-16;-5;-3;-1;0;-3;2;14;22;2;0;-3;-2;-4;-27;-13;-2;1;-1;0;1;2;38;9;-10;-1;-2;-1;-2;-3;4;10;1;-1;-1;-1;0;-1;-21;-24;-9;-3;-2;-2;-1;1;6;8;13;0;0;-1;4
-1;2;5;20;9;2;1;0;-4;-4;0;7;4;0;-1;-1;-3;0;6;-16;-32;-4;1;-1;-3;-3;-15;4;10;1;-3;0;-3;-3;-10;-8;4;-3;-1;-2;-1;-5;-8;-10;-1;1;1;0;-2;1;8;17;4;0;-1;-1;-2;3;0;1;-17;-4;-1;-3;4
0;-1;-20;-20;-9;-4;-3;-3;1;0;22;24;5;-1;-1;0;-1;-4;-14;-18;-16;-3;-4;0;-1;2;14;-15;-19;-3;-2;0;-2;-5;-13;0;7;4;3;0;0;0;-1;-6;-10;-3;-1;-2;-2;-6;-27;1;19;2;-1;-1;1;7;54;24;1;-1;-3;-2;4
-2;3;11;-7;-13;0;-2;-1;-5;-5;-10;3;9;0;-2;-3;2;1;2;12;13;2;0;4;-3;-2;3;3;0;-1;1;-1;-1;1;-16;-3;-4;0;-2;-4;1;-2;18;8;0;0;-1;0;0;-2;-33;-22;0;0;1;3;-4;7;53;3;-26;-7;-2;-3;4
1;-3;-17;0;4;1;-4;-2;-1;2;-1;-2;-25;-12;-4;-1;0;-4;-6;-12;-7;0;0;0;0;-2;-6;10;4;-2;-2;-3;2;1;19;-15;-6;-2;-1;3;-1;-5;-28;-4;7;2;-1;1;-2;3;23;2;17;2;-1;-3;0;-4;-4;-10;-33;-7;-4;0;4
0;6;11;-5;-22;-6;-3;-6;-4;-3;17;-5;13;2;-1;1;-3;-6;-24;-14;-2;-1;-1;-7;1;3;38;15;5;1;1;3;-1;-1;-11;-1;-6;-6;-2;-4;-4;-2;7;2;-4;-2;-1;-2;-2;-5;-21;-10;5;0;-2;-1;0;0;14;7;-2;-2;-1;3;4
1;5;24;13;-3;-2;0;1;-2;-2;0;9;6;1;1;-3;1;-4;-14;5;15;4;1;3;-1;-2;-3;-19;-30;-7;-4;-1;0;-2;6;28;5;0;-2;0;0;0;0;-35;-7;-2;-1;-2;-1;-9;-9;1;-1;-2;-1;2;0;0;-1;9;7;2;-1;1;4
0;-2;-14;-47;-16;-3;-1;2;-1;-4;-3;18;2;1;-1;-5;-1;-1;8;-2;3;-1;-2;3;-1;-1;-22;-13;5;2;0;-2;-2;1;11;8;-7;-2;-1;-4;0;-2;-1;-1;1;-1;0;0;-8;-3;3;8;1;0;0;-10;6;1;-8;-10;7;0;-1;13;4
-4;-4;-15;-6;0;-1;-1;-3;-2;-3;-8;-6;0;-2;-4;-4;3;5;29;12;-3;-3;-2;1;-11;-3;-18;-13;7;-2;-2;-8;6;-4;-17;-1;1;1;-2;-7;2;0;34;7;-7;-2;1;15;0;-3;3;-1;8;-1;0;3;-1;0;0;18;16;-1;0;0;4
0;2;2;0;-4;-1;-1;-1;-2;-1;-12;-8;2;1;-1;-5;-1;-1;-13;-12;4;-3;0;0;0;-1;7;0;-17;-3;-3;0;-3;-4;0;-6;6;2;-1;-4;-2;-2;-2;8;9;-2;-1;-3;-3;0;1;-6;-18;-2;-3;2;-2;-1;-16;-11;-1;-3;-1;-1;4
0;0;14;-9;-11;-6;-1;-2;-2;-1;8;11;3;-3;-2;-1;-1;-6;-11;-14;0;2;-1;-2;-2;-3;-10;7;0;2;1;0;-2;-2;11;13;4;-1;0;0;-1;3;-10;-34;-23;-7;-4;-1;0;-7;-10;10;15;0;0;1;1;-1;11;-24;-5;-1;-1;-1;4
-3;3;0;-7;-12;-2;-1;-3;0;1;-8;-5;0;-2;0;-1;-3;-2;5;-3;-6;-3;-1;-2;-1;0;4;19;37;4;-1;0;-1;-6;-14;-29;-38;-3;0;1;-1;4;2;-2;-13;-6;-3;-2;-2;-1;20;5;1;0;-1;-1;-3;-3;-6;2;9;1;-2;-2;4
7;-2;-5;3;6;-1;-2;-7;3;-4;20;9;-10;-1;1;18;-1;-2;-4;26;13;-3;-1;-4;2;0;-14;-22;-7;-1;0;4;-5;-1;-1;12;14;2;0;-7;-4;-2;3;-7;-7;-2;-2;-6;0;-2;-12;-7;-12;-3;-2;2;0;2;2;-1;-18;-1;0;-3;4
-3;1;9;10;-1;-1;-3;-4;2;-1;-14;-16;-1;-2;1;-1;-3;0;16;3;11;-1;-2;-3;2;-7;-17;1;-9;-3;-1;4;-1;1;-2;-22;-18;-3;0;-3;-1;-2;-3;4;3;0;0;-4;-3;-2;-21;6;3;1;-1;-4;1;0;1;-3;-4;-3;-1;1;4
-2;0;-9;4;2;1;0;-1;-2;-4;-5;13;13;1;0;-3;1;0;-4;-34;-15;-6;-1;4;-1;-2;-6;6;-4;1;0;-3;-3;1;-13;-2;8;-1;-3;-4;-2;-3;6;9;-14;-3;-2;-2;1;-2;-17;0;11;1;1;4;0;-2;-10;-6;1;-3;-4;-3;4
-2;-3;6;-10;-9;-2;-1;1;1;-1;-17;-6;6;0;0;-1;-2;0;-1;23;2;0;0;3;0;1;2;-34;-24;-5;-3;-3;-2;-2;4;15;6;1;0;0;0;1;-3;-1;6;-2;-2;-2;-2;1;4;7;-12;-3;-1;2;-3;-5;-2;6;2;-1;0;-1;4
0;-6;-30;-7;2;-1;-1;-2;-1;1;2;19;8;0;1;0;0;-1;7;-13;-13;-4;1;1;-7;-3;4;10;9;0;-3;-19;6;3;-9;3;2;0;0;20;-2;-4;-2;-3;-3;-1;0;-2;2;-2;7;8;-5;-3;-2;-2;-5;-1;-1;0;0;-5;-3;0;4
-3;-4;-12;-12;-6;-2;-3;-6;0;0;16;4;5;0;0;-1;1;-3;-7;12;22;1;-1;2;0;1;3;-9;-9;-2;-2;0;-9;-5;0;12;-1;0;1;-6;8;0;-1;6;-13;-4;-2;-11;2;0;-1;-7;3;-2;-1;21;-3;-5;-2;3;14;3;-3;-2;4
-4;-5;-6;10;21;4;1;-2;-2;0;-4;2;-9;-2;0;-6;-2;-3;-15;-10;-13;-6;-3;-1;-1;-2;4;15;20;4;0;1;-2;-3;-1;-2;4;0;-2;-5;-1;0;-24;-31;-11;-3;-2;0;0;2;20;24;0;-2;0;0;-6;-3;3;-7;-16;-4;-3;-16;4
1;-5;-7;5;8;2;1;0;0;3;6;-2;13;0;-2;4;0;0;-12;-11;-25;-4;-2;-3;-1;-2;6;13;-1;-1;0;-2;-1;0;1;1;-2;-1;2;2;-5;-8;-32;-12;8;-1;-1;1;2;-2;11;24;14;0;-2;-21;6;1;1;1;9;4;4;28;4
-3;-1;-14;-30;-5;-1;-1;-6;-1;-6;4;2;-2;3;0;1;-1;4;6;-17;-12;-3;-2;3;-3;-1;-2;-8;-13;-4;-4;-5;0;1;1;2;0;-1;-2;-2;-1;-1;-2;-1;-9;1;-1;2;-2;-3;-13;-2;17;1;0;1;-4;-4;4;12;10;2;0;-5;4
1;-3;-8;-2;19;4;0;4;-2;-3;-11;3;-18;-1;-2;-5;1;2;20;0;1;-2;-1;4;0;-6;-22;-1;22;2;1;-2;-1;0;0;-9;-28;-6;-2;-2;1;-2;-9;-10;-3;0;0;-1;-1;0;1;7;9;-2;-2;2;-1;0;16;-7;-2;1;-3;-3;4
1;0;9;10;0;-1;-2;-3;-3;-2;-33;6;10;-1;-1;0;1;2;16;-22;-19;0;-1;1;-3;-4;-14;-9;9;2;-1;-3;-1;-1;7;-5;-5;0;0;2;-2;1;0;2;-14;-5;-5;-1;-2;-3;1;9;2;-2;-2;-4;-2;-2;-9;-23;2;0;0;-3;4
-3;-4;-8;-15;-4;-4;0;-1;0;-3;-14;-4;15;2;2;3;-2;-2;7;14;18;6;0;1;-1;0;5;-18;-31;-9;-3;-1;2;6;14;22;8;-1;-2;-4;3;0;-7;-14;-29;-4;-2;2;-1;-4;-10;16;17;2;0;0;-1;-3;4;-2;-6;-1;-5;-4;4
-1;-4;-14;0;10;0;-1;-5;-1;-4;-10;-3;-14;-3;-1;2;0;0;18;15;1;-1;-2;-6;-2;-2;-12;-23;12;0;-1;3;-7;-2;9;11;-8;-2;-2;-19;6;-5;-12;-1;6;0;-1;20;-1;1;-16;-5;-1;-1;-1;-1;0;0;3;5;-11;0;1;3;4
0;-2;-6;14;6;1;-2;-21;2;-1;-11;-16;-13;-3;1;24;-1;-2;-2;-8;4;2;-1;-3;2;0;-3;-7;8;-3;-2;-1;-5;-1;3;6;-7;-1;1;-2;-4;-2;-7;0;0;-2;-1;-12;0;-2;-5;-16;1;0;-2;0;2;0;10;6;6;-1;0;7;4
-1;-1;9;4;8;0;-1;4;-5;1;-2;5;-3;1;0;-14;-2;-3;-6;10;9;0;-2;-3;-1;-3;-15;-33;-11;-1;2;4;-1;0;19;10;-6;-4;-1;-2;-5;-3;6;7;2;-7;-4;-6;0;1;0;5;10;2;-1;-1;-3;-1;3;-4;11;-1;0;-4;4
-4;0;18;17;6;1;-1;-1;4;1;-1;8;1;4;0;-12;3;1;-9;-25;-1;-3;1;20;-3;-6;2;7;-13;-2;-1;-4;4;-2;-7;-7;0;-2;0;4;-4;-1;-11;0;3;2;1;-3;-3;3;34;18;-2;-3;0;-12;1;-4;-23;-20;8;1;0;1;4
1;-3;-8;-14;-8;0;-1;-2;-1;6;21;39;31;0;-2;-2;-3;-2;-7;-23;-41;-8;-3;-1;-14;1;5;6;5;2;-2;-14;5;-7;-10;-6;-2;-2;-1;5;3;-2;-19;0;1;4;1;3;-1;3;23;10;4;-2;0;0;-3;-1;1;1;5;1;-1;0;4
-4;-1;-5;-4;8;0;0;-1;0;1;12;18;2;-2;-4;-5;-3;1;-1;-13;-15;-1;-2;1;-1;-4;-15;9;15;4;1;-7;0;0;4;-12;-17;-6;-1;1;1;-2;-15;-15;-16;-2;-1;0;-1;2;22;18;13;0;-2;0;-1;-1;7;5;-10;0;-1;-5;4
0;0;11;9;0;-3;-1;2;-1;-2;-3;-16;-2;-1;-1;-2;-2;-5;-13;-8;9;2;-1;-1;-12;0;-12;-15;-12;-4;-3;-12;10;-2;8;6;3;0;-1;6;-3;2;5;31;17;3;0;3;-2;-1;-23;-26;-24;-4;-1;-4;0;-1;14;17;2;-1;0;2;4
2;3;14;-7;-18;-6;-4;3;1;0;-2;-7;6;0;1;-1;-4;0;5;21;3;-1;-1;0;0;-3;-3;-28;-5;-2;-1;-2;-1;1;-5;-3;9;3;1;-2;0;2;-1;2;1;-2;0;1;-4;-2;4;4;-1;1;-2;-1;-8;-1;0;0;-12;-5;-2;-7;4
7;5;7;21;11;1;1;-10;3;-4;-15;-16;-8;2;2;20;0;2;-16;-21;-21;-8;-5;-4;0;0;31;31;5;-1;-2;1;-4;-4;-13;-28;-4;-1;-1;0;-4;-2;-13;23;5;-4;-2;-9;-1;-4;9;4;22;5;1;3;1;-1;-9;8;-14;-4;-3;-3;4
-2;-4;-8;7;1;0;2;1;-5;1;7;13;12;2;-2;-3;2;0;7;6;-21;-3;-1;-2;-3;-6;-24;-42;-14;-6;-2;-3;0;-3;1;3;9;0;2;2;0;4;9;6;9;-1;-1;-6;-2;-2;-2;-44;-15;-5;-1;1;-2;-3;-17;24;24;5;1;-3;4
7;1;3;-2;-24;-4;-2;-16;3;-1;-24;-11;0;2;2;20;-2;2;14;-3;-7;-4;-2;-1;1;-6;-4;-6;-2;-1;-1;3;-6;-6;-28;21;24;7;1;-6;-2;1;11;-6;1;-2;-4;-10;3;2;-4;-17;-28;-4;-1;2;-3;-3;-18;-2;2;-1;0;1;4
-3;0;24;17;-9;-2;-2;3;-4;-9;-32;-16;3;2;0;-8;-1;-1;7;-5;-18;-4;-3;2;-1;2;12;-4;-9;-4;-1;-4;-5;1;-3;-9;12;-1;-2;-4;-2;-4;-7;5;-1;-1;0;-1;0;1;5;10;11;0;-4;-11;2;-4;-4;-2;4;1;2;24;4
-1;-5;-14;5;22;4;0;-2;-2;2;1;-5;-30;-6;-4;-5;-4;-3;-17;1;13;2;0;-8;-4;-3;18;14;-16;-3;-3;-2;-3;-2;1;-9;8;-1;-1;-2;-3;-2;-7;-20;14;-3;-5;-4;-10;-2;4;-2;-14;-2;-1;-7;8;-3;-19;-13;-5;-3;-1;5;4
1;3;5;-2;-18;-4;-2;1;-3;1;-7;-3;15;2;-3;-13;2;-6;-23;-10;-14;-1;0;21;1;4;30;4;5;-3;-3;-3;2;-2;-28;8;13;1;0;2;-3;3;38;13;-20;-4;-1;-3;-4;-3;-9;-47;-4;-2;-2;-10;-7;-8;-9;-1;13;4;1;-6;4
-2;-1;1;3;14;1;-1;-4;1;-4;-2;-2;-8;-5;-3;-1;-2;-4;-7;3;22;2;-1;0;-3;-2;-2;-12;-22;-7;-2;-3;1;-3;-13;-14;-11;-4;-1;0;1;4;47;25;17;6;1;0;-8;-5;-8;24;-15;-4;-3;-6;5;-2;-10;-20;2;-3;-3;-13;4
-4;-2;-6;10;18;2;-1;-3;-3;0;22;8;-1;2;1;-1;-8;-2;0;-18;-31;-6;-4;-16;-4;-5;-25;-10;11;3;-1;1;-2;3;39;30;4;-4;-4;-2;-1;-4;-26;-46;-20;-3;-3;-3;-5;0;32;17;15;3;0;-4;-2;-2;-12;-8;-11;-4;0;3;4
4;-1;-8;-17;6;-2;-1;12;1;0;8;6;12;-3;-2;-14;8;1;9;4;5;0;1;26;-3;0;0;-14;-27;-5;-2;0;-2;-1;1;15;19;2;-1;-5;-4;-3;0;1;-7;-2;0;-5;-4;-4;-11;-1;3;3;0;-5;3;1;10;-7;-15;-6;0;4;4
-3;-1;9;7;-6;-2;0;-3;-1;0;-9;-25;-18;-2;0;5;-4;-3;-4;-6;-6;-4;-1;-10;-2;0;-8;3;2;0;-3;-8;-1;-6;-3;-16;38;3;-1;-1;0;3;15;1;-61;-10;-3;-3;-1;2;1;0;-8;-2;0;2;-1;-3;-1;-8;-2;-1;-2;-2;4
-1;3;3;-16;-13;-2;-1;1;0;1;3;13;3;-6;-5;-4;-6;-2;-6;-11;-19;-3;-3;-7;2;-2;-13;-26;-4;-1;-2;-6;-1;1;11;8;-10;0;0;3;-5;-5;-5;-1;20;0;-2;-5;-1;-5;-21;-6;-7;-2;1;0;4;4;28;25;3;1;-3;0;4
-3;-2;-16;-12;-13;-3;-3;-7;-2;0;7;-4;-6;-3;-2;-3;-1;0;7;44;30;6;0;1;-3;-4;-11;-45;-37;-6;1;-4;-5;-5;4;15;16;2;-2;4;0;-2;-12;-23;-7;-1;0;-5;-1;2;8;6;-16;-5;-3;0;-11;-4;-15;2;8;3;0;-9;4
-1;-3;-17;1;4;0;-2;-14;6;0;-15;-6;-2;1;2;25;-3;1;24;-7;-4;0;-1;-4;0;-4;-20;15;13;-2;0;2;-3;1;12;-5;-20;-3;-1;-2;-3;0;4;8;12;1;-1;-9;3;0;9;8;-18;0;1;-2;-3;-2;-4;-18;-3;-1;2;2;4
1;-1;-26;-30;7;2;1;6;-3;0;22;23;3;1;-2;-9;0;-2;1;12;-7;-4;0;2;-1;-1;2;-23;-14;-4;-4;-1;-4;-3;-1;2;17;1;-2;-2;-4;-1;-12;1;5;-1;0;-5;2;-2;-10;-13;-13;-3;-3;-10;-1;-1;20;24;-1;0;0;19;4
-2;2;12;2;-7;-4;-3;-8;1;-2;-9;-8;-5;0;1;-4;-5;-4;2;7;6;2;0;1;3;0;7;15;-4;-5;-2;3;-5;-5;-22;-31;-17;-1;0;-5;1;4;11;20;14;-2;-2;-2;-3;-1;22;-12;-16;-5;-3;-5;1;-4;-10;0;-3;0;-1;7;4
5;3;11;0;-1;-3;2;26;-2;0;-7;-13;1;1;-1;-3;-1;-4;4;16;24;1;-2;-4;-5;-2;-2;-17;-37;-8;0;2;-3;-1;-9;-11;-4;-1;-3;-16;1;0;15;20;0;-1;1;4;-3;1;-2;-5;-2;-1;-2;1;-6;-3;-2;11;26;3;0;-4;4
-1;2;14;16;12;-2;-3;-6;-3;-2;-3;10;-22;-3;0;2;1;-3;-8;-3;2;1;1;-3;-4;-2;-6;4;11;3;1;-2;-1;-1;5;-24;-13;-5;-4;-1;-1;1;-1;-4;-1;-3;-2;-2;0;-4;-17;9;4;-3;0;3;1;3;12;-6;-15;-2;-2;-2;4
-2;0;20;22;5;0;-1;-4;-11;-5;-10;-25;0;2;-1;-5;8;1;11;2;-10;-1;-2;1;1;-2;-27;-6;25;5;3;7;-4;-2;15;-10;-30;-5;-4;-4;4;3;12;12;10;-4;-2;6;-8;-6;-12;-7;1;2;-2;-7;-1;3;10;2;-29;-11;-4;-6;4
2;-4;-26;-45;-16;-1;0;0;-1;0;-2;-13;-15;-4;-1;2;-3;1;4;11;-9;-5;-4;0;-2;-2;12;-8;-2;-1;-1;-8;-3;-5;-14;12;18;2;0;3;-2;3;10;15;18;0;-2;-5;-9;0;-2;-17;-27;-6;-3;-7;7;-2;-15;-6;0;0;0;10;4
1;0;3;-8;-22;-3;1;24;0;-2;-12;0;3;3;2;-1;2;2;7;-2;10;1;-1;4;-7;-3;8;2;-14;-4;-4;-7;-2;-5;-17;-28;1;1;-1;-9;4;-3;3;3;-2;-4;-2;-2;-2;-3;5;-5;10;-1;1;-1;-2;1;-4;-4;-8;-2;-1;1;4
-5;-5;-27;-13;1;0;-3;-2;3;0;12;0;3;1;-2;-10;0;-2;-11;23;17;4;3;19;-3;-2;0;-14;-15;-3;-2;-6;2;3;7;-2;-3;-4;0;4;-6;-7;-25;-6;-13;-1;-2;-2;-3;2;7;1;-3;-4;-3;-12;2;2;8;3;10;4;1;3;4
0;-1;-18;-24;-13;-3;-2;2;0;-1;4;6;-5;-2;1;1;-3;0;-4;3;9;0;1;-2;2;-2;-6;13;7;0;1;-1;1;-4;0;-10;6;-1;-1;0;0;-1;-7;-1;-4;0;-3;1;-3;-3;0;-12;-3;-1;1;-2;-1;-4;11;15;5;-3;-3;-1;4
-1;-3;-5;10;8;1;-2;-1;-7;-1;2;-8;-11;0;-4;-14;7;0;2;6;8;1;0;19;-3;0;-5;4;9;0;-1;-3;2;-1;-1;-22;-27;-3;0;0;-5;-5;-4;-5;16;2;2;0;-5;1;-6;-9;-17;-3;-1;-11;-3;-3;3;-2;-6;-4;-3;-2;4
-2;0;-18;-18;-5;-4;-3;1;-3;-3;-13;-9;6;1;-2;-8;-2;2;6;0;-14;-6;-4;-6;-1;-8;-23;-12;-8;1;3;2;2;4;38;0;-27;-5;-1;-2;-4;-2;1;3;10;-3;-3;-4;-1;-1;-8;-7;-9;0;0;0;-1;0;-7;2;-7;-3;-2;-4;4
-3;-4;7;31;27;5;-1;-2;-2;1;6;-20;-27;-5;-4;-4;3;2;7;32;24;1;-1;1;-4;-2;-5;-6;-20;-7;-5;-3;-13;-3;-2;5;0;0;-2;-13;7;1;2;-30;-11;-6;-2;2;-1;-1;-4;18;-10;0;0;7;-4;-4;4;13;25;0;-1;-5;4
2;-1;-1;-3;-9;-6;-1;2;1;-1;-6;-19;-13;0;0;4;-6;-5;9;9;0;-2;-4;-12;0;-2;-20;1;5;-1;-1;-1;3;-2;8;9;4;-1;-1;4;2;-1;-18;-5;-3;0;0;-2;-2;0;35;-2;-1;-2;-4;-1;-1;-1;14;-18;-9;-5;-1;-2;4
1;1;-20;-16;6;-1;0;1;-1;-1;3;1;-7;-1;0;1;-10;0;19;2;3;0;-1;-6;1;-3;-9;-3;-1;0;-1;-17;6;-1;-4;-7;-13;-5;1;21;-2;-2;0;10;7;3;0;-3;-3;-3;-19;-16;-5;-2;-2;0;-7;-1;-10;-11;9;0;-1;-8;4
-2;0;12;-1;-12;-5;-1;-3;0;0;8;-5;-5;-2;-3;4;0;0;-2;-2;10;-2;-2;-2;-4;-6;-22;9;3;0;-2;1;0;0;-5;-23;1;0;-3;-7;-1;1;18;6;-8;-3;-3;2;-1;0;0;0;10;2;0;-1;-1;-5;-2;3;-11;-5;-2;-3;4
-2;2;16;17;3;-1;-1;-5;0;0;-1;2;2;-2;-2;0;-1;-2;-15;-7;-7;0;0;2;-3;-1;-11;-9;4;-3;-4;-6;-12;-7;-14;2;6;-1;-3;-12;7;1;17;-3;-22;-2;0;12;1;-1;7;9;6;0;0;1;-3;-1;-14;-44;-24;-4;-1;-7;4
-3;-1;-20;-29;-24;-2;0;-5;-2;-5;-31;-21;5;-2;0;-5;2;-1;28;35;18;1;2;1;-3;0;5;-19;-24;-10;-4;-3;1;-2;3;-5;-9;0;0;7;-2;-2;-16;-8;-12;-4;-3;-5;0;5;25;5;3;-3;-2;1;1;-5;-7;0;12;3;2;-3;4
-1;-3;-4;1;11;4;0;-1;-3;-2;-12;1;14;0;0;-1;-6;-2;5;-3;-36;-4;-3;-11;9;3;8;-9;2;-3;-1;20;-1;0;7;24;0;-1;0;1;-1;-2;-2;-31;-8;-1;-2;-6;-4;-6;-16;6;19;-1;-2;1;-5;1;6;-7;-12;-2;-2;-8;4
1;3;6;-8;-7;-2;-1;-1;-3;-6;-2;2;-8;0;0;2;-3;-3;-8;-14;-5;0;2;-4;-3;-2;-4;32;26;4;-4;-11;2;-2;-13;-55;-40;-5;-1;2;0;-1;22;2;-13;-7;-5;-3;0;-2;-20;-6;7;-1;-1;6;-4;-5;10;7;-1;1;0;-6;4
-3;-5;-7;3;24;1;-2;2;-2;-1;-5;5;-7;0;0;-3;-1;0;24;-2;-12;-5;-3;1;-2;-1;-12;1;10;-1;-2;-4;-2;-2;-1;-10;-11;-1;-3;1;-1;1;-1;-3;8;1;-1;-4;-15;-4;-12;0;-2;1;-2;-11;7;4;13;20;5;-2;0;5;4
